# merged; npoints=32363523859 degenerate=7740416 ambig=0
k,ff1,ff2,ff3,ff4,ff5,ff6,ff7,ff8,ff9,ff10,ff11,ff12,ff13,ff14,ff15,ff16,none
1940,6653077,2328312,764165,245062,76320,23950,7175,2249,711,230,77,15,9,2,0,0,0
1941,6649056,2327998,764352,245276,76478,23853,7159,2236,712,232,73,16,8,2,0,0,0
1942,6646618,2326692,763996,245325,76664,23974,7220,2255,705,229,84,19,10,2,0,0,0
1943,6643130,2326648,763900,245167,76501,23934,7147,2249,724,230,80,16,8,3,0,0,0
1944,6641016,2324800,763596,245245,76690,23853,7207,2285,732,244,84,18,8,2,0,0,0
1945,6638476,2324056,763237,245232,76658,23970,7186,2252,728,244,88,16,7,2,0,0,0
1946,6634580,2323914,763453,245244,76538,23826,7152,2272,746,247,85,16,8,2,0,0,0
1947,6632899,2322256,763287,244776,76517,23851,7179,2273,735,232,85,18,9,3,0,0,0
1948,6629234,2321993,763079,245095,76603,23946,7185,2244,737,244,84,18,9,4,0,0,0
1949,6626302,2321242,762993,245065,76497,23901,7157,2211,695,224,80,17,7,3,0,0,0
1950,6622965,2320359,762866,245201,76602,24008,7174,2260,710,226,77,14,7,3,0,0,0
1951,6620615,2319785,762430,244918,76474,24001,7220,2267,722,226,78,15,7,3,0,0,0
1952,6617816,2318904,762151,244740,76580,23979,7168,2254,727,234,86,17,8,4,0,0,0
1953,6614479,2318348,762227,244774,76480,23930,7262,2260,723,237,87,17,8,3,0,0,0
1954,6609999,2317447,762656,245421,76782,24023,7259,2298,755,252,94,17,6,2,0,0,0
1955,6608390,2316538,762193,244869,76512,23933,7178,2252,714,224,78,16,6,2,0,0,0
1956,6606271,2315604,761684,244529,76548,24019,7197,2270,740,239,88,13,5,2,0,0,0
1957,6603086,2315059,761328,244752,76438,23991,7220,2277,737,232,83,14,6,2,0,0,0
1958,6600855,2313766,760832,244683,76540,23985,7211,2232,727,243,79,13,6,3,0,0,0
1959,6597358,2313307,761330,244760,76458,23846,7145,2240,730,238,87,17,9,4,0,0,0
1960,6593938,2312108,761031,244944,76756,24001,7242,2290,740,238,87,16,8,3,0,0,0
1961,6591054,2312098,761120,244324,76456,23957,7195,2280,742,236,81,15,7,3,0,0,0
1962,6588891,2311137,759952,244578,76625,23965,7177,2289,733,229,82,14,7,3,0,0,0
1963,6585017,2309902,760538,244979,76627,23936,7193,2273,737,241,82,13,6,2,0,0,0
1964,6582262,2309283,760406,244893,76471,24024,7240,2298,735,230,80,14,7,3,0,0,0
1965,6580260,2308122,759922,244354,76469,24046,7237,2287,748,247,81,15,8,3,0,0,0
1966,6577172,2308193,759480,244242,76335,23956,7217,2280,742,235,81,15,7,2,0,0,0
1967,6574362,2306657,759598,244415,76558,23955,7142,2266,734,244,85,15,6,2,0,0,0
1968,6571335,2306479,759081,244134,76325,23980,7236,2305,731,231,83,17,7,2,0,0,0
1969,6569826,2304715,758905,243922,76337,24058,7187,2243,729,237,82,14,6,3,0,0,0
1970,6565531,2304930,758717,244005,76418,23987,7194,2264,715,228,81,15,8,3,0,0,0
1971,6563128,2303889,758683,243987,76281,23949,7151,2230,731,235,84,16,7,4,0,0,0
1972,6560926,2302237,758550,243680,76337,24000,7224,2272,725,236,81,16,9,3,0,0,0
1973,6557154,2301657,758312,244108,76474,24074,7239,2296,730,231,79,13,7,3,0,0,0
1974,6554170,2301735,757860,243779,76308,24051,7251,2268,728,226,80,16,7,2,0,0,0
1975,6551186,2300500,758182,243891,76312,23834,7164,2268,714,230,79,14,6,2,0,0,0
1976,6548631,2299533,757784,243863,76274,23930,7280,2292,723,229,86,14,7,3,0,0,0
1977,6544855,2298984,757581,244023,76468,23948,7278,2270,714,229,78,15,7,3,0,0,0
1978,6543203,2298190,757195,243656,76304,23816,7167,2245,706,222,75,13,7,3,0,0,0
1979,6537727,2297494,758198,244235,76428,23918,7247,2299,730,225,77,11,6,3,0,0,0
1980,6537142,2296157,756947,243737,76405,23930,7232,2250,719,225,82,16,8,3,0,0,0
1981,6534217,2295743,756589,243533,76233,23874,7233,2274,713,220,76,12,7,3,0,0,0
1982,6531566,2294917,756168,243542,76066,23950,7295,2299,730,231,84,15,8,3,0,0,0
1983,6528402,2294007,756317,243541,76117,23868,7257,2282,724,222,81,15,5,2,0,0,0
1984,6525861,2293391,755924,243259,76076,23841,7227,2262,717,233,82,16,8,3,0,0,0
1985,6522244,2292608,755771,243607,76269,23890,7216,2280,718,224,87,14,6,3,0,0,0
1986,6519154,2291946,755669,243545,76220,23882,7191,2289,720,210,79,16,6,2,0,0,0
1987,6516323,2290446,755756,243728,76332,23935,7179,2256,727,228,86,14,7,2,0,0,0
1988,6513356,2290756,755262,243189,75977,23846,7216,2295,728,228,88,14,7,2,0,0,0
1989,6510424,2289016,755271,243525,76310,23961,7256,2277,721,217,82,17,6,2,0,0,0
1990,6508213,2287636,754756,243565,76376,23910,7215,2276,722,227,81,16,8,3,0,0,0
1991,6504480,2287439,754759,243677,76320,23930,7227,2285,705,212,76,14,7,4,0,0,0
1992,6502028,2286512,754125,243362,76402,23941,7271,2294,742,245,92,19,9,4,0,0,0
1993,6498875,2285872,754118,243236,76354,24000,7306,2323,744,235,83,14,6,3,0,0,0
1994,6496118,2284801,754345,243121,76224,23967,7197,2260,723,229,84,15,7,3,0,0,0
1995,6493125,2284149,754014,243236,76235,23883,7202,2284,721,231,83,14,7,3,0,0,0
1996,6490523,2282944,753492,243224,76336,23982,7257,2301,740,233,85,16,9,4,0,0,0
1997,6487887,2281883,753574,243107,76228,23960,7222,2264,726,231,84,14,7,3,0,0,0
1998,6483970,2281879,753342,243205,76280,23902,7268,2273,741,234,84,15,7,2,0,0,0
1999,6481595,2280719,752870,243075,76336,24000,7271,2277,714,222,77,14,5,2,0,0,0
2000,6478600,2280049,753190,242909,76148,23903,7176,2254,706,224,82,14,6,2,0,0,0
2001,6475925,2279662,751945,242803,76229,24061,7236,2251,719,220,78,13,5,1,0,0,0
2002,6472684,2278258,752616,242944,76208,23991,7263,2294,736,232,81,15,5,2,0,0,0
2003,6469895,2277651,752210,242893,76120,23833,7204,2264,711,221,78,14,7,2,0,0,0
2004,6466882,2276752,752304,242692,76226,23945,7227,2268,737,225,79,11,4,1,0,0,0
2005,6463776,2275810,751882,242615,76321,23994,7261,2309,732,237,84,14,6,1,0,0,0
2006,6460818,2275261,751966,242823,76059,23857,7204,2266,711,218,81,14,6,1,0,0,0
2007,6458388,2273971,751526,242472,76205,23915,7232,2285,731,235,84,14,7,2,0,0,0
2008,6455627,2272951,751172,242556,76202,24024,7289,2316,736,224,83,14,5,2,0,0,0
2009,6452473,2273052,750481,242371,76182,23957,7233,2305,740,239,91,16,6,1,0,0,0
2010,6449731,2271838,750569,242205,76133,24009,7261,2281,737,233,84,15,4,1,0,0,0
2011,6446355,2271175,750377,242541,76109,24008,7283,2308,749,228,81,12,4,1,0,0,0
2012,6444552,2269261,750061,242494,76107,23909,7244,2289,730,228,86,16,7,2,0,0,0
2013,6440050,2269306,750548,242623,76082,23955,7281,2306,727,218,84,15,5,2,0,0,0
2014,6437944,2268468,749982,242252,75892,23834,7205,2299,724,220,79,14,6,1,0,0,0
2015,6432971,2267536,750444,242868,76375,24145,7337,2319,729,228,88,16,6,1,0,0,0
2016,6432222,2266521,749891,241966,76013,23872,7177,2276,743,233,81,13,6,1,0,0,0
2017,6429172,2265225,749605,242244,76098,23903,7283,2331,735,215,75,14,6,2,0,0,0
2018,6426005,2264922,748951,242354,76200,24000,7249,2329,756,228,86,16,8,2,0,0,0
2019,6423597,2264450,748576,241574,76001,23948,7223,2280,755,233,83,13,4,1,0,0,0
2020,6420557,2263609,748585,241886,75928,23847,7203,2269,726,224,75,14,4,1,0,0,0
2021,6416376,2262566,749298,242005,76071,23870,7256,2317,738,229,77,15,6,1,0,0,0
2022,6414491,2261459,748258,241813,76090,24007,7240,2294,745,230,85,14,5,2,0,0,0
2023,6411540,2260117,748064,242142,76268,24068,7287,2330,752,236,85,15,6,2,0,0,0
2024,6408426,2259680,748029,241810,76088,23942,7215,2278,743,234,79,14,5,1,0,0,0
2025,6405886,2258854,747906,241620,75953,23914,7192,2295,732,228,91,17,6,1,0,0,0
2026,6403931,2257544,747267,241609,75939,23841,7201,2263,741,225,78,15,5,1,0,0,0
2027,6400177,2256936,747130,241706,76054,23914,7203,2286,727,228,79,13,6,2,0,0,0
2028,6397247,2256547,747001,241320,75961,23960,7236,2277,738,231,81,14,7,1,0,0,0
2029,6393999,2255488,746432,241819,76123,23962,7219,2301,728,221,81,14,5,1,0,0,0
2030,6391413,2254829,746500,241320,75950,23828,7186,2280,734,224,81,13,5,1,0,0,0
2031,6388168,2254106,746568,241321,75920,23862,7227,2285,735,221,79,13,6,2,0,0,0
2032,6384662,2253177,746102,241434,76045,23983,7274,2340,771,242,83,14,6,2,0,0,0
2033,6384918,2251371,745220,240483,75751,23910,7218,2287,747,230,80,12,4,1,0,0,0
2034,6380163,2250978,745665,241041,75964,23893,7212,2293,738,227,78,11,4,1,0,0,0
2035,6377007,2250067,745310,241056,75961,23898,7234,2329,750,223,79,13,7,2,0,0,0
2036,6373679,2249421,745562,241075,75835,23906,7225,2288,747,229,81,11,5,2,0,0,0
2037,6371078,2248215,745277,240986,75974,23904,7209,2305,747,228,81,15,5,1,0,0,0
2038,6367487,2247560,745069,240990,75973,23980,7285,2337,751,224,72,13,5,1,0,0,0
2039,6364592,2246776,745145,241083,75755,23825,7243,2348,765,229,80,15,7,2,0,0,0
2040,6360455,2246176,744825,241439,76105,24074,7311,2321,766,223,74,12,6,2,0,0,0
2041,6358576,2245005,744245,241057,75969,24035,7265,2318,730,224,79,13,5,1,0,0,0
2042,6356310,2244875,743651,240658,75741,23863,7183,2282,735,223,84,16,7,1,0,0,0
2043,6353195,2243241,743830,240838,75889,23958,7245,2295,743,224,82,15,6,2,0,0,0
2044,6350532,2242545,743527,240439,75633,23854,7274,2341,782,226,85,16,7,2,0,0,0
2045,6347495,2241451,743418,240668,75780,23899,7242,2316,761,230,80,13,4,1,0,0,0
2046,6344402,2241301,742967,240491,75688,23879,7275,2282,743,221,77,14,5,1,0,0,0
2047,6341321,2239587,742946,240756,75938,23823,7231,2277,756,232,84,15,6,2,0,0,0
2048,6338563,2239234,742648,240274,75788,23892,7256,2299,773,228,77,14,5,2,0,0,0
2049,6335256,2238922,742296,240225,75849,23918,7287,2295,764,228,75,13,5,1,0,0,0
2050,6331793,2237602,742272,240688,75807,23928,7290,2301,755,232,80,13,5,1,0,0,0
2051,6330509,2235906,741790,240482,75570,23799,7240,2315,775,224,82,14,5,2,0,0,0
2052,6327179,2235387,741832,240306,75657,23867,7220,2281,741,213,79,14,5,1,0,0,0
2053,6323445,2235295,741564,239930,75787,23918,7238,2312,752,228,80,14,4,1,0,0,0
2054,6320491,2234227,741388,240065,75762,23829,7180,2301,753,235,86,14,6,1,0,0,0
2055,6317821,2233045,741225,240039,75578,23927,7297,2343,775,232,88,17,7,2,0,0,0
2056,6315097,2232534,740608,239868,75799,23840,7228,2316,761,230,78,14,5,1,0,0,0
2057,6311173,2232139,740478,239952,75741,23875,7218,2323,767,236,89,16,6,1,0,0,0
2058,6309338,2229999,740139,240044,75880,23939,7235,2312,757,224,82,17,7,2,0,0,0
2059,6306763,2229491,739810,239688,75636,23900,7282,2351,760,227,84,18,7,2,0,0,0
2060,6304229,2228227,739474,239651,75634,23918,7307,2320,748,221,83,16,6,1,0,0,0
2061,6299971,2227715,739633,239879,75715,23921,7299,2314,747,221,83,16,5,1,0,0,0
2062,6298896,2226477,738611,239306,75591,23874,7292,2360,786,241,92,16,8,2,0,0,0
2063,6294228,2226113,738958,239775,75855,23990,7244,2328,758,221,86,16,7,1,0,0,0
2064,6291358,2225541,738537,239383,75711,23973,7323,2358,785,232,84,14,6,1,0,0,0
2065,6286950,2224480,739093,239972,75891,23907,7282,2350,768,237,91,19,8,2,0,0,0
2066,6285327,2223389,738357,239536,75749,23954,7316,2336,761,230,86,17,7,2,0,0,0
2067,6283018,2222761,737907,239166,75632,23890,7301,2334,749,216,82,16,7,1,0,0,0
2068,6279851,2222645,737300,238825,75609,23932,7237,2322,748,217,80,16,8,1,0,0,0
2069,6277419,2220111,737395,239196,75751,23928,7289,2345,760,219,82,15,7,2,0,0,0
2070,6273493,2220425,737315,239159,75731,23804,7241,2294,743,214,78,17,6,1,0,0,0
2071,6271389,2218907,736996,239023,75705,23888,7228,2301,756,222,84,16,4,1,0,0,0
2072,6268240,2218164,736642,238950,75633,23951,7281,2328,760,231,87,15,5,2,0,0,0
2073,6264820,2217605,736581,238802,75524,23869,7281,2356,768,233,79,13,5,1,0,0,0
2074,6262526,2216319,736334,238664,75572,23770,7320,2332,754,227,78,14,4,1,0,0,0
2075,6259159,2215861,735846,238809,75690,23828,7266,2350,767,222,79,14,5,2,0,0,0
2076,6255151,2215638,736350,238799,75380,23760,7248,2373,761,236,83,16,6,2,0,0,0
2077,6253205,2214152,735723,238329,75520,23834,7244,2353,771,225,79,12,4,1,0,0,0
2078,6250122,2213111,735276,238401,75760,23891,7284,2333,749,229,73,13,4,1,0,0,0
2079,6247595,2211978,734992,238492,75521,23819,7293,2386,779,246,89,16,7,2,0,0,0
2080,6244661,2211575,734580,238369,75546,23769,7274,2316,758,230,81,15,5,1,0,0,0
2081,6241333,2210630,734396,238416,75564,23924,7276,2325,775,236,84,16,7,1,0,0,0
2082,6237556,2209669,735042,238385,75445,23816,7305,2320,767,221,84,18,7,2,0,0,0
2083,6234385,2209059,734409,238509,75483,23882,7289,2352,766,232,83,16,6,1,0,0,0
2084,6232032,2207324,733988,238549,75748,24030,7322,2335,756,230,83,17,6,1,0,0,0
2085,6229536,2206641,733660,238170,75618,23974,7345,2334,756,228,82,15,6,2,0,0,0
2086,6226210,2206199,733101,238296,75742,23928,7300,2337,748,227,76,14,5,1,0,0,0
2087,6223492,2205099,733299,237950,75439,23895,7281,2311,752,224,78,14,6,1,0,0,0
2088,6220289,2204054,732999,238149,75580,23887,7262,2298,750,228,82,16,6,2,0,0,0
2089,6217565,2203642,732562,237818,75333,23927,7270,2332,758,228,78,14,5,1,0,0,0
2090,6214300,2202698,732209,238016,75568,23963,7307,2313,754,229,79,17,6,1,0,0,0
2091,6211889,2200934,732351,238100,75554,23896,7270,2318,751,219,78,15,7,2,0,0,0
2092,6208420,2200676,732141,238055,75419,23843,7190,2280,727,218,75,16,6,1,0,0,0
2093,6205306,2199578,731933,238078,75440,23772,7213,2317,753,232,83,16,7,1,0,0,0
2094,6202369,2198815,731449,237807,75467,23937,7254,2343,768,228,86,18,7,2,0,0,0
2095,6200202,2197653,730742,237780,75482,23899,7280,2342,744,229,83,17,5,1,0,0,0
2096,6197287,2196996,730338,237535,75656,23931,7241,2310,749,226,72,16,6,1,0,0,0
2097,6193900,2196299,731027,237322,75262,23806,7250,2309,754,233,80,15,6,2,0,0,0
2098,6191598,2195412,729860,237274,75298,23851,7274,2316,759,238,81,13,5,1,0,0,0
2099,6187545,2194311,730456,237521,75279,23816,7271,2365,749,231,81,15,6,1,0,0,0
2100,6184035,2193208,730423,237650,75462,23919,7267,2314,743,239,80,13,7,2,0,0,0
2101,6182209,2192101,729860,237154,75375,23818,7300,2350,752,230,81,12,6,1,0,0,0
2102,6178954,2191173,729689,237220,75401,23932,7325,2355,753,232,77,12,7,1,0,0,0
2103,6175863,2190607,729636,237014,75402,23822,7267,2332,721,235,85,17,7,2,0,0,0
2104,6173172,2189822,728992,237000,75306,23812,7324,2362,763,232,81,14,5,1,0,0,0
2105,6170227,2188849,728900,237011,75171,23698,7278,2359,747,244,82,17,7,2,0,0,0
2106,6167243,2188265,728434,236805,75125,23762,7235,2314,744,233,82,14,6,2,0,0,0
2107,6163927,2187235,728270,236677,75237,23853,7269,2352,772,243,83,13,5,1,0,0,0
2108,6160754,2186378,728289,236786,75258,23725,7187,2329,741,215,79,14,6,2,0,0,0
2109,6158244,2185044,727810,236729,75230,23832,7314,2350,745,223,80,13,5,1,0,0,0
2110,6155046,2184581,727737,236533,75136,23821,7224,2325,745,225,80,13,6,1,0,0,0
2111,6152338,2183429,727170,236650,75192,23828,7304,2334,743,228,80,17,8,2,0,0,0
2112,6150878,2181596,727091,236212,74920,23797,7298,2320,733,226,80,12,4,1,0,0,0
2113,6146414,2181288,726989,236563,75158,23879,7287,2296,727,229,74,11,4,1,0,0,0
2114,6143243,2180343,726931,236552,74981,23862,7253,2317,762,248,84,14,6,2,0,0,0
2115,6139792,2180160,726685,236310,74969,23722,7236,2331,729,237,85,14,5,1,0,0,0
2116,6137022,2178950,726310,236200,74977,23810,7225,2335,764,252,86,15,6,2,0,0,0
2117,6133697,2177522,726149,236639,75102,23910,7291,2362,748,233,77,14,6,2,0,0,0
2118,6130640,2176438,726639,236258,75079,23815,7279,2346,747,232,82,14,6,1,0,0,0
2119,6128034,2176082,725455,236064,75162,23889,7276,2335,762,237,77,14,6,2,0,0,0
2120,6124948,2174859,725361,236335,75221,23887,7184,2328,757,234,79,13,5,1,0,0,0
2121,6121928,2174211,725430,236208,74885,23753,7224,2308,754,228,75,13,6,1,0,0,0
2122,6119993,2173106,724388,235907,75007,23775,7257,2308,749,235,86,14,6,2,0,0,0
2123,6117613,2171800,724209,235705,74834,23874,7244,2312,730,220,78,13,5,1,0,0,0
2124,6113272,2172034,724110,235630,74819,23767,7256,2354,756,244,84,14,7,2,0,0,0
2125,6110304,2170419,724145,235716,75064,23813,7205,2300,746,225,80,12,4,1,0,0,0
2126,6106987,2169649,723919,235870,74919,23777,7191,2323,750,236,82,12,4,1,0,0,0
2127,6104452,2168531,723466,235586,74852,23871,7230,2330,749,238,80,13,6,2,0,0,0
2128,6101461,2167852,723077,235579,74860,23753,7196,2289,717,217,73,13,5,1,0,0,0
2129,6098529,2166477,722603,235709,75010,23822,7212,2343,767,230,78,12,5,1,0,0,0
2130,6095768,2165186,722700,235668,74840,23820,7246,2295,727,221,83,15,6,2,0,0,0
2131,6092002,2164547,722852,235507,74951,23811,7239,2349,760,237,79,12,5,1,0,0,0
2132,6089369,2164124,722239,235168,74770,23781,7268,2328,744,233,79,13,6,2,0,0,0
2133,6085924,2163363,722065,235264,74832,23795,7254,2329,742,229,77,12,5,1,0,0,0
2134,6083587,2161960,721795,235094,74760,23829,7251,2318,731,233,78,14,6,1,0,0,0
2135,6080391,2161016,721713,235173,74706,23798,7215,2312,748,235,81,18,9,2,0,0,0
2136,6077183,2160005,721191,235216,74913,23925,7285,2349,765,237,82,15,7,1,0,0,0
2137,6073926,2159446,720977,235140,74823,23899,7280,2348,755,233,79,13,7,2,0,0,0
2138,6072198,2158573,720460,234507,74608,23752,7203,2320,733,228,75,13,6,1,0,0,0
2139,6068602,2157656,720258,234766,74732,23806,7215,2316,734,236,84,12,5,1,0,0,0
2140,6065143,2156670,720060,234971,74827,23819,7249,2332,753,239,85,12,5,1,0,0,0
2141,6062254,2156067,719534,234733,74875,23854,7201,2322,741,227,73,15,7,1,0,0,0
2142,6059048,2155084,719767,234685,74605,23761,7266,2332,744,239,82,16,8,2,0,0,0
2143,6055559,2154066,719470,234829,74766,23939,7288,2358,754,239,83,14,5,1,0,0,0
2144,6052437,2153460,719218,234620,74758,23868,7301,2357,746,229,81,14,7,2,0,0,0
2145,6050344,2152207,718586,234515,74677,23856,7242,2325,749,225,74,14,7,1,0,0,0
2146,6046958,2151639,718759,234329,74458,23728,7258,2327,731,234,80,14,7,1,0,0,0
2147,6044248,2150459,718230,234383,74543,23738,7222,2314,745,232,82,16,8,2,0,0,0
2148,6042984,2148533,717221,234250,74448,23777,7291,2350,744,227,76,14,7,1,0,0,0
2149,6038082,2148474,717520,234346,74646,23814,7280,2355,753,246,80,17,9,2,0,0,0
2150,6034663,2147587,717876,234047,74654,23796,7245,2332,769,245,87,17,7,1,0,0,0
2151,6032007,2146672,717066,234010,74630,23816,7332,2374,760,252,84,17,8,1,0,0,0
2152,6029620,2145257,716948,234046,74492,23675,7252,2345,750,239,84,15,8,1,0,0,0
2153,6025697,2144508,716868,234360,74526,23788,7234,2371,745,233,84,14,7,1,0,0,0
2154,6023547,2143498,715954,234010,74595,23823,7282,2358,740,229,81,15,7,2,0,0,0
2155,6019461,2143158,716242,234053,74524,23725,7283,2312,750,236,82,13,6,1,0,0,0
2156,6017973,2141126,715743,233586,74448,23851,7356,2358,750,244,83,16,8,2,0,0,0
2157,6014317,2140195,715983,233804,74381,23761,7316,2373,749,239,83,15,7,1,0,0,0
2158,6011225,2140085,715070,233471,74465,23803,7338,2365,743,236,79,14,5,1,0,0,0
2159,6008169,2138518,715513,233537,74307,23754,7325,2357,761,232,81,12,5,1,0,0,0
2160,6005005,2137699,714965,233680,74426,23755,7304,2343,742,224,78,13,6,1,0,0,0
2161,6001700,2136689,714723,233691,74542,23848,7297,2343,748,226,76,14,7,2,0,0,0
2162,5997548,2136465,714972,233634,74399,23795,7315,2365,758,227,73,11,5,1,0,0,0
2163,5995795,2134922,714053,233623,74379,23790,7274,2346,722,224,79,11,6,2,0,0,0
2164,5993454,2133944,713660,233125,74208,23795,7296,2344,734,224,77,12,6,1,0,0,0
2165,5989240,2132932,713830,233363,74445,23915,7352,2370,755,229,77,14,7,2,0,0,0
2166,5987580,2131652,713017,233050,74374,23760,7299,2354,755,234,83,12,6,1,0,0,0
2167,5983473,2131511,713172,233005,74301,23665,7300,2335,742,227,73,11,5,1,0,0,0
2168,5980253,2130490,712680,233336,74328,23683,7283,2333,746,230,79,12,6,1,0,0,0
2169,5977536,2129421,712371,233169,74185,23658,7320,2385,740,221,72,11,6,1,0,0,0
2170,5974450,2128227,712419,232907,74240,23730,7333,2377,729,222,73,12,7,2,0,0,0
2171,5971016,2127620,712160,232984,74140,23681,7303,2371,746,236,83,11,5,1,0,0,0
2172,5968371,2126744,711756,232593,74121,23667,7286,2356,756,234,77,12,7,2,0,0,0
2173,5966360,2125026,711204,232729,74096,23609,7246,2345,747,233,77,12,6,1,0,0,0
2174,5962562,2124669,710977,232555,74190,23738,7249,2360,771,233,78,15,8,2,0,0,0
2175,5960055,2123463,710673,232391,74151,23657,7284,2384,754,221,74,12,6,1,0,0,0
2176,5956169,2123016,710721,232357,74173,23667,7269,2375,763,232,78,14,8,2,0,0,0
2177,5953403,2121703,710639,232306,74113,23698,7286,2348,750,221,74,15,7,1,0,0,0
2178,5950145,2121410,710359,231922,73905,23740,7314,2373,752,237,81,14,7,1,0,0,0
2179,5947818,2119724,709691,232342,73960,23629,7279,2353,738,223,82,13,6,1,0,0,0
2180,5944121,2118633,709497,232379,74285,23811,7277,2366,748,233,82,15,7,1,0,0,0
2181,5940868,2117926,709398,232244,74188,23697,7297,2364,743,221,76,15,8,2,0,0,0
2182,5938146,2117010,709159,232130,73969,23622,7234,2324,727,218,74,14,7,1,0,0,0
2183,5934595,2115858,709153,232151,74027,23678,7280,2378,759,237,80,15,7,2,0,0,0
2184,5932307,2115087,708475,231791,73841,23625,7244,2362,747,224,78,13,6,1,0,0,0
2185,5928276,2114201,708324,231850,74150,23809,7316,2379,751,223,75,15,8,2,0,0,0
2186,5925582,2113177,708000,231896,74112,23704,7227,2324,745,228,80,15,7,1,0,0,0
2187,5922424,2112735,707508,231685,74029,23669,7311,2362,759,235,84,13,7,2,0,0,0
2188,5919077,2111365,707695,232050,73953,23721,7258,2360,757,221,75,11,6,1,0,0,0
2189,5916530,2110693,707128,231668,73950,23676,7217,2334,736,224,81,14,8,2,0,0,0
2190,5914194,2109220,707006,231331,73779,23588,7276,2353,750,226,75,13,8,1,0,0,0
2191,5911064,2108857,706315,231255,73776,23532,7168,2335,743,231,76,15,7,2,0,0,0
2192,5907766,2106990,706369,231688,73806,23671,7243,2340,741,223,73,12,5,1,0,0,0
2193,5904568,2106675,705972,231218,73815,23590,7238,2333,742,223,78,14,8,2,0,0,0
2194,5901296,2106308,705527,231060,73624,23552,7230,2331,755,232,81,16,8,1,0,0,0
2195,5898996,2104602,704952,230998,73724,23645,7301,2388,754,224,73,13,7,2,0,0,0
2196,5894356,2103799,705592,231527,73726,23660,7306,2375,751,221,77,12,6,1,0,0,0
2197,5891137,2102860,705274,231480,73981,23695,7241,2371,755,239,81,16,8,2,0,0,0
2198,5889251,2101612,704668,231068,73838,23614,7284,2352,757,230,79,13,7,1,0,0,0
2199,5886119,2101037,704428,230815,73745,23500,7248,2345,725,236,78,15,8,2,0,0,0
2200,5882329,2100194,704232,231011,73761,23541,7280,2387,762,231,76,13,6,1,0,0,0
