# regions: k[3001,6500]xN[2,1e7] + k[16,6500]xN[1e7+1,3e7]; npoints=145762074292 degenerate=34539342 ambig=20
k,ff1,ff2,ff3,ff4,ff5,ff6,ff7,ff8,ff9,ff10,ff11,ff12,ff13,ff14,ff15,ff16,ff17,ff18,none
306,24480264,2895490,292027,27433,2503,230,20,3,2,0,0,0,0,0,0,0,0,0,0
307,24495081,2884142,289307,26952,2346,211,25,2,0,0,0,0,0,0,0,0,0,0,0
308,24466613,2906129,295083,27702,2409,200,17,2,0,0,0,0,0,0,0,0,0,0,0
309,24465262,2908164,294395,27765,2492,195,10,0,0,0,0,0,0,0,0,0,0,0,0
310,24425875,2936962,303450,29297,2538,221,9,1,1,0,0,0,0,0,0,0,0,0,0
311,24439948,2926741,300413,28448,2619,210,11,0,0,0,0,0,0,0,0,0,0,0,0
312,24442609,2924928,299821,28509,2449,211,8,0,0,0,0,0,0,0,0,0,0,0,0
313,24434886,2931376,300624,28938,2563,205,6,1,0,0,0,0,0,0,0,0,0,0,0
314,24397488,2961777,306729,29630,2770,258,17,0,0,0,0,0,0,0,0,0,0,0,0
315,24415506,2947316,303777,29381,2584,216,19,3,0,0,0,0,0,0,0,0,0,0,0
316,24391697,2963593,310025,30470,2820,248,16,1,0,0,0,0,0,0,0,0,0,0,0
317,24414828,2946868,305215,29185,2625,217,15,2,0,0,0,0,0,0,0,0,0,0,0
318,24417634,2944615,304600,29302,2647,238,19,1,0,0,0,0,0,0,0,0,0,0,0
319,24377080,2976014,312642,30332,2789,225,18,2,1,0,0,0,0,0,0,0,0,0,0
320,24390134,2966924,308966,30191,2784,234,9,0,0,0,0,0,0,0,0,0,0,0,0
321,24372994,2981185,312007,30030,2788,240,16,0,0,0,0,0,0,0,0,0,0,0,0
322,24366918,2984965,313649,30730,2846,255,14,2,0,0,0,0,0,0,0,0,0,0,0
323,24383320,2972149,310697,30269,2751,255,16,0,0,0,0,0,0,0,0,0,0,0,0
324,24337004,3007339,320319,31709,2853,268,24,4,4,1,0,0,0,0,0,0,0,0,0
325,24355518,2991805,317674,31362,2981,269,22,2,0,0,0,0,0,0,0,0,0,0,0
326,24358156,2993082,314531,30796,2819,264,17,1,0,0,0,0,0,0,0,0,0,0,0
327,24339854,3006262,318828,31609,2972,245,20,4,0,0,0,0,0,0,0,0,0,0,0
328,24313528,3028219,322546,32326,2938,274,19,0,0,0,0,0,0,0,0,0,0,0,0
329,24337484,3008554,319310,31412,2899,241,31,0,0,0,0,0,0,0,0,0,0,0,0
330,24311512,3028255,324844,32154,2981,257,12,0,0,0,0,0,0,0,0,0,0,0,0
331,24322703,3020715,321473,31892,3024,247,9,2,1,1,0,0,0,0,0,0,0,0,0
332,24333370,3012599,319456,31377,3022,284,27,3,1,0,0,0,0,0,0,0,0,0,0
333,24282978,3050219,329888,33469,3272,353,42,5,0,0,0,0,0,0,0,0,0,0,0
334,24289944,3043621,329869,33371,3210,270,23,0,0,0,0,0,0,0,0,0,0,0,0
335,24256674,3069796,336425,33967,3289,283,13,0,0,0,0,0,0,0,0,0,0,0,0
336,24284824,3047844,330691,33617,3170,292,29,5,0,0,0,0,0,0,0,0,0,0,0
337,24270748,3060323,332212,33826,3114,287,27,2,1,0,0,0,0,0,0,0,0,0,0
338,24265177,3063441,334617,33801,3234,299,22,4,0,0,0,0,0,0,0,0,0,0,0
339,24241487,3082878,338522,34178,3324,313,22,2,0,0,0,0,0,0,0,0,0,0,0
340,24244959,3080169,337428,34654,3253,302,35,3,0,0,0,0,0,0,0,0,0,0,0
341,24249363,3077726,336158,34010,3239,316,31,2,0,0,0,0,0,0,0,0,0,0,0
342,24233239,3089591,339466,34844,3407,305,34,0,0,0,0,0,0,0,0,0,0,0,0
343,24251729,3075210,336131,34259,3328,298,29,5,0,0,0,0,0,0,0,0,0,0,0
344,24236496,3086537,339495,34870,3376,282,18,2,1,0,0,0,0,0,0,0,0,0,0
345,24220181,3100413,341397,35322,3477,328,27,1,0,0,0,0,0,0,0,0,0,0,0
346,24188181,3124676,348580,35875,3568,349,22,1,1,0,0,0,0,0,0,0,0,0,0
347,24201545,3112967,346495,36377,3555,325,26,3,0,0,0,0,0,0,0,0,0,0,0
348,24200251,3115589,345631,35904,3590,364,24,2,0,0,0,0,0,0,0,0,0,0,0
349,24169400,3136708,354023,37158,3703,369,28,4,0,0,0,0,0,0,0,0,0,0,0
350,24200021,3112305,348476,36623,3714,318,24,1,0,0,0,0,0,0,0,0,0,0,0
351,24180401,3130638,350193,36475,3549,336,23,0,0,0,0,0,0,0,0,0,0,0,0
352,24169033,3138789,352816,36944,3645,356,43,5,0,0,0,0,0,0,0,0,0,0,0
353,24158673,3147736,353705,37411,3788,355,30,3,0,0,0,0,0,0,0,0,0,0,0
354,24155738,3149394,354897,37652,3740,356,33,4,0,0,0,0,0,0,0,0,0,0,0
355,24160370,3146526,353382,37365,3783,339,36,5,0,0,0,0,0,0,0,0,0,0,0
356,24140396,3161378,357792,38223,3708,376,38,0,0,0,0,0,0,0,0,0,0,0,0
357,24116906,3176581,364593,39586,3917,371,18,0,0,0,0,0,0,0,0,0,0,0,0
358,24119378,3176161,363358,38747,3987,405,27,3,0,0,0,0,0,0,0,0,0,0,0
359,24145780,3157459,357040,37687,3689,386,44,4,0,0,0,0,0,0,0,0,0,0,0
360,24129594,3170372,359926,38038,3845,384,32,1,0,0,0,0,0,0,0,0,0,0,0
361,24122558,3174848,362012,38625,3867,337,24,3,0,0,0,0,0,0,0,0,0,0,0
362,24119571,3176096,363883,38474,3822,394,32,4,0,0,0,0,0,0,0,0,0,0,0
363,24104992,3188545,365393,39062,3931,382,43,5,0,0,0,0,0,0,0,0,0,0,0
364,24084565,3205442,368272,39681,4067,399,44,7,0,0,0,0,0,0,0,0,0,0,0
365,24089884,3199716,368242,40062,4145,369,34,9,2,0,0,0,0,0,0,0,0,0,0
366,24060022,3220796,375812,41302,4240,379,37,5,0,0,0,0,0,0,0,0,0,0,0
367,24081218,3206978,369924,39910,4138,380,47,9,0,0,0,0,0,0,0,0,0,0,0
368,24075970,3210596,371181,40297,4190,403,33,4,0,0,0,0,0,0,0,0,0,0,0
369,24057927,3224285,375086,40868,4163,412,46,3,1,0,0,0,0,0,0,0,0,0,0
370,24072182,3213660,372532,39909,4116,402,47,10,0,0,0,0,0,0,0,0,0,0,0
371,24051045,3230017,376316,40888,4203,405,33,3,0,0,0,0,0,0,0,0,0,0,0
372,24050092,3230370,376897,40846,4310,397,27,3,0,0,0,0,0,0,0,0,0,0,0
373,24042857,3236990,377125,41209,4306,451,33,1,0,0,0,0,0,0,0,0,0,0,0
374,24026396,3247238,382299,42225,4420,449,43,1,0,0,0,0,0,0,0,0,0,0,0
375,23994108,3276393,385156,42531,4472,409,50,2,0,0,0,0,0,0,0,0,0,0,0
376,24032763,3243440,380502,41759,4269,431,43,0,0,0,0,0,0,0,0,0,0,0,0
377,24005336,3261854,387631,43387,4551,448,52,4,0,0,0,0,0,0,0,0,0,0,0
378,23996460,3271123,387827,42938,4451,464,39,2,0,0,0,0,0,0,0,0,0,0,0
379,24008490,3261460,385544,42952,4517,427,32,1,0,0,0,0,0,0,0,0,0,0,0
380,24006287,3264499,385478,42287,4422,405,37,0,0,0,0,0,0,0,0,0,0,0,0
381,23987470,3277561,389730,43724,4511,435,35,4,0,0,0,0,0,0,0,0,0,0,0
382,23970614,3291402,392666,43724,4634,485,45,5,0,0,0,0,0,0,0,0,0,0,0
383,23990265,3276623,388567,43108,4564,423,40,3,2,0,0,0,0,0,0,0,0,0,0
384,24000133,3266970,388615,42983,4532,426,50,6,1,0,0,0,0,0,0,0,0,0,0
385,23962951,3295495,395575,44430,4726,497,44,2,0,0,0,0,0,0,0,0,0,0,0
386,23964636,3293605,395656,44586,4771,469,30,1,0,0,0,0,0,0,0,0,0,0,0
387,23956227,3299673,397049,45382,4902,516,60,15,2,0,0,0,0,0,0,0,0,0,0
388,23948390,3307478,397701,44890,4830,525,41,5,0,0,0,0,0,0,0,0,0,0,0
389,23948875,3308896,396499,44408,4740,487,28,3,0,0,0,0,0,0,0,0,0,0,0
390,23946271,3310813,397072,44730,4590,471,45,4,0,0,0,0,0,0,0,0,0,0,0
391,23909470,3334055,407802,46979,5165,526,55,2,1,0,0,0,0,0,0,0,0,0,0
392,23920432,3328113,403650,46215,5101,542,46,8,0,0,0,0,0,0,0,0,0,0,0
393,23938570,3315496,399398,45243,4915,488,46,0,0,0,0,0,0,0,0,0,0,0,0
394,23911425,3333830,407132,46211,5042,512,46,4,1,0,0,0,0,0,0,0,0,0,0
395,23905736,3339191,407381,46335,5058,544,62,4,1,1,0,0,0,0,0,0,0,0,0
396,23902445,3343776,406416,46096,4963,556,71,9,3,1,0,0,0,0,0,0,0,0,0
397,23905438,3339506,407032,46723,5116,539,44,4,1,0,0,0,0,0,0,0,0,0,0
398,23893852,3348572,409325,46924,5188,516,47,5,1,0,0,0,0,0,0,0,0,0,0
399,23890300,3351950,409535,46870,5255,573,62,7,0,0,0,0,0,0,0,0,0,0,0
400,23875167,3364337,411883,47338,5238,534,54,6,0,0,0,0,0,0,0,0,0,0,0
401,23879886,3360157,411819,46998,5189,525,41,2,0,0,0,0,0,0,0,0,0,0,0
402,23867289,3367891,415882,47698,5330,517,52,7,2,0,0,0,0,0,0,0,0,0,0
403,23858429,3375345,416684,48415,5280,534,49,5,2,0,0,0,0,0,0,0,0,0,0
404,23870470,3365960,414762,47745,5198,543,51,1,0,0,0,0,0,0,0,0,0,0,0
405,23857427,3375403,417609,48426,5326,544,47,4,0,0,0,0,0,0,0,0,0,0,0
406,23844138,3386770,419521,48454,5345,571,60,5,0,0,0,0,0,0,0,0,0,0,0
407,23816371,3405597,426279,50360,5700,574,63,9,0,0,0,0,0,0,0,0,0,0,0
408,23819588,3401091,427329,50594,5724,614,58,4,0,0,0,0,0,0,0,0,0,0,0
409,23822368,3400827,425495,49944,5687,622,52,4,0,0,0,0,0,0,0,0,0,0,0
410,23823692,3400927,424559,49661,5601,573,61,9,0,0,0,0,0,0,0,0,0,0,0
411,23829728,3395463,424186,49541,5551,604,69,6,0,0,0,0,0,0,0,0,0,0,0
412,23811661,3410123,427298,49976,5506,581,54,5,2,0,0,0,0,0,0,0,0,0,0
413,23815344,3405460,427938,50241,5537,604,60,5,2,0,0,0,0,0,0,0,0,0,0
414,23793483,3424057,430453,50792,5788,632,70,2,0,0,0,0,0,0,0,0,0,0,0
415,23795039,3422504,430384,50922,5792,612,56,8,2,0,0,0,0,0,0,0,0,0,0
416,23778831,3434322,434039,51689,5776,633,69,5,1,1,0,0,0,0,0,0,0,0,0
417,23784404,3431404,432054,51134,5741,615,64,3,1,0,0,0,0,0,0,0,0,0,0
418,23760730,3448195,437946,52167,5785,573,68,4,4,0,0,0,0,0,0,0,0,0,0
419,23775296,3437097,435194,51465,5799,638,52,2,0,0,0,0,0,0,0,0,0,0,0
420,23774834,3437807,434903,51669,5737,566,49,2,0,0,0,0,0,0,0,0,0,0,0
421,23746579,3458995,440652,52658,5959,666,65,2,0,0,0,0,0,0,0,0,0,0,0
422,23759377,3449317,438428,51972,5816,710,74,6,0,0,0,0,0,0,0,0,0,0,0
423,23761419,3447685,438089,52036,5801,643,90,7,1,0,0,0,0,0,0,0,0,0,0
424,23746127,3459110,440731,52998,5947,716,91,12,1,0,0,0,0,0,0,0,0,0,0
425,23735280,3468890,441780,53086,6001,677,68,9,1,0,0,0,0,0,0,0,0,0,0
426,23743809,3461316,440915,53133,5928,653,65,6,4,0,0,0,0,0,0,0,0,0,0
427,23707883,3486656,449932,54380,6326,700,82,7,0,0,0,0,0,0,0,0,0,0,0
428,23710602,3484789,448919,54404,6379,788,81,4,0,0,0,0,0,0,0,0,0,0,0
429,23720118,3477376,446901,54425,6367,727,57,6,0,0,0,0,0,0,0,0,0,0,0
430,23707261,3487946,449252,54534,6346,650,72,1,0,0,0,0,0,0,0,0,0,0,0
431,23701428,3491907,450757,54764,6460,723,74,6,0,0,0,0,0,0,0,0,0,0,0
432,23692734,3496602,454005,55478,6512,767,74,12,3,0,0,0,0,0,0,0,0,0,0
433,23692715,3495715,454705,55752,6531,720,76,7,1,0,0,0,0,0,0,0,0,0,0
434,23684223,3503454,455396,55947,6455,716,72,3,3,0,0,0,0,0,0,0,0,0,0
435,23669319,3512580,460022,56914,6653,776,67,3,1,0,0,0,0,0,0,0,0,0,0
436,23636671,3538575,465276,57968,6946,827,88,4,2,0,0,0,0,0,0,0,0,0,0
437,23655287,3525181,461625,56642,6836,744,78,7,0,0,0,0,0,0,0,0,0,0,0
438,23665910,3518624,458384,56041,6651,764,77,5,0,0,0,0,0,0,0,0,0,0,0
439,23655930,3524662,461460,56862,6726,752,85,7,1,0,0,0,0,0,0,0,0,0,0
440,23659959,3522593,459766,56673,6692,757,83,5,0,0,0,0,0,0,0,0,0,0,0
441,23634123,3540298,466920,57575,6774,811,78,4,0,0,0,0,0,0,0,0,0,0,0
442,23629545,3544561,466719,57938,6947,813,89,7,0,0,0,0,0,0,0,0,0,0,0
443,23626505,3547476,467068,57835,6920,774,80,9,2,0,0,0,0,0,0,0,0,0,0
444,23638375,3537423,465901,57261,6957,750,56,3,2,0,0,0,0,0,0,0,0,0,0
445,23642750,3534238,464763,57221,6886,756,82,9,0,0,0,0,0,0,0,0,0,0,0
446,23619173,3551728,469614,58298,6951,846,89,14,0,0,0,0,0,0,0,0,0,0,0
447,23620869,3549328,470321,58359,7019,826,87,9,0,0,0,0,0,0,0,0,0,0,0
448,23620295,3550071,470142,58335,7067,817,104,13,0,0,0,0,0,0,0,0,0,0,0
449,23611023,3557798,471322,58646,7073,848,103,20,3,2,0,0,0,0,0,0,0,0,0
450,23602828,3564759,472573,58761,7103,793,86,11,3,2,0,0,0,0,0,0,0,0,0
451,23600852,3565654,473363,59205,6959,836,87,8,2,0,0,0,0,0,0,0,0,0,0
452,23600086,3566653,473696,58756,6915,826,91,16,2,0,0,0,0,0,0,0,0,0,0
453,23588825,3574352,476314,59701,7006,785,86,12,1,0,0,0,0,0,0,0,0,0,0
454,23602486,3562887,473789,59809,7200,818,96,10,0,0,0,0,0,0,0,0,0,0,0
455,23573213,3585603,479721,60508,7161,817,102,15,5,1,0,0,0,0,0,0,0,0,0
456,23562312,3592676,482495,61429,7354,810,108,8,1,0,0,0,0,0,0,0,0,0,0
457,23560873,3594956,482321,60829,7295,876,93,8,2,0,0,0,0,0,0,0,0,0,0
458,23564535,3590480,483009,61018,7273,873,78,7,2,0,0,0,0,0,0,0,0,0,0
459,23565877,3590175,482169,60866,7229,852,90,7,0,0,0,0,0,0,0,0,0,0,0
460,23548036,3601574,487566,61899,7360,831,84,5,0,0,0,0,0,0,0,0,0,0,0
461,23525831,3619327,490592,62973,7695,885,102,13,0,0,0,0,0,0,0,0,0,0,0
462,23528738,3615694,490934,63259,7818,888,91,18,0,0,0,0,0,0,0,0,0,0,0
463,23542397,3607806,486887,61841,7512,918,107,13,0,0,0,0,0,0,0,0,0,0,0
464,23528960,3618107,489447,62419,7646,853,98,14,1,0,0,0,0,0,0,0,0,0,0
465,23531502,3616782,488122,62507,7616,880,113,15,0,0,0,0,0,0,0,0,0,0,0
466,23516924,3627729,491333,62944,7618,894,102,11,2,0,0,0,0,0,0,0,0,0,0
467,23518621,3625396,491977,62862,7676,931,91,17,2,0,0,0,0,0,0,0,0,0,0
468,23489087,3644836,499324,65184,8134,1039,83,4,1,0,0,0,0,0,0,0,0,0,0
469,23491008,3643061,499836,64743,7966,962,93,8,0,0,0,0,0,0,0,0,0,0,0
470,23484037,3648731,500409,65435,8024,949,98,11,1,0,0,0,0,0,0,0,0,0,0
471,23477603,3654010,501769,65352,7977,975,112,15,1,0,0,0,0,0,0,0,0,0,0
472,23498310,3637845,497980,64559,8046,954,90,8,2,0,0,0,0,0,0,0,0,0,0
473,23483773,3650362,500007,64637,7977,970,102,18,1,0,0,0,0,0,0,0,0,0,0
474,23483995,3649413,500711,64801,7965,900,91,9,0,0,0,0,0,0,0,0,0,0,0
475,23481468,3651850,501032,64515,8029,942,90,8,0,0,0,0,0,0,0,0,0,0,0
476,23474112,3657427,502517,64795,8046,964,99,13,2,0,0,0,0,0,0,0,0,0,0
477,23458523,3667408,506968,65720,8231,1006,121,15,1,0,0,0,0,0,0,0,0,0,0
478,23454860,3671687,506035,65994,8277,1055,101,14,2,0,0,0,0,0,0,0,0,0,0
479,23442350,3680997,509032,66445,8136,1043,105,12,1,0,0,0,0,0,0,0,0,0,0
480,23464607,3663009,505529,65554,8210,1021,128,7,1,0,0,0,0,0,0,0,0,0,0
481,23445697,3677258,509004,66722,8407,1010,120,4,1,0,0,0,0,0,0,0,0,0,0
482,23431089,3687404,512911,67182,8542,1000,104,13,0,0,0,0,0,0,0,0,0,0,0
483,23419095,3695446,515714,68091,8739,1025,97,9,1,1,0,0,0,0,0,0,0,0,0
484,23418868,3697528,514497,67686,8537,1006,128,12,1,1,0,0,0,0,0,0,0,0,0
485,23399572,3708857,520679,69195,8773,1081,129,19,1,0,0,0,0,0,0,0,0,0,0
486,23402340,3708322,519154,68737,8631,1048,113,9,2,0,0,0,0,0,0,0,0,0,0
487,23403341,3706611,519445,69050,8754,1050,111,16,3,0,0,0,0,0,0,0,0,0,0
488,23400194,3709237,519899,69039,8802,1089,118,13,3,0,0,0,0,0,0,0,0,0,0
489,23403441,3707514,518652,68905,8704,1090,121,6,0,0,0,0,0,0,0,0,0,0,0
490,23410688,3702175,517455,68502,8570,981,102,8,0,0,0,0,0,0,0,0,0,0,0
491,23394220,3712779,522167,69130,8996,1068,138,17,0,0,0,0,0,0,0,0,0,0,0
492,23384943,3720900,523157,69479,8846,1080,135,22,4,0,0,0,0,0,0,0,0,0,0
493,23373130,3729425,525725,70097,8885,1145,123,19,2,0,0,0,0,0,0,0,0,0,0
494,23384551,3719778,524076,69901,9002,1145,139,14,2,0,0,0,0,0,0,0,0,0,0
495,23376319,3725819,526143,70163,8953,1069,121,15,1,0,0,0,0,0,0,0,0,0,0
496,23381453,3723940,523713,69625,8766,1080,126,10,2,0,0,0,0,0,0,0,0,0,0
497,23360440,3739978,527274,70833,9014,1007,116,14,0,0,0,0,0,0,0,0,0,0,0
498,23366282,3734210,527623,70306,9097,1100,123,15,1,0,0,0,0,0,0,0,0,0,0
499,23342494,3750534,533567,71599,9334,1119,115,11,2,0,0,0,0,0,0,0,0,0,0
500,23339026,3752431,534853,71901,9291,1208,134,24,1,0,0,0,0,0,0,0,0,0,0
501,23334758,3755862,535596,71926,9358,1143,138,25,4,0,0,0,0,0,0,0,0,0,0
502,23321134,3765178,539147,72577,9457,1248,157,27,7,0,0,0,0,0,0,0,0,0,0
503,23319920,3766210,539105,72899,9441,1190,144,12,2,0,0,0,0,0,0,0,0,0,0
504,23308657,3774240,541667,73486,9583,1243,126,11,2,0,0,0,0,0,0,0,0,0,0
505,23326335,3761120,537694,72941,9528,1204,139,13,2,0,0,0,0,0,0,0,0,0,0
506,23322516,3763991,538931,72933,9378,1214,118,10,1,1,0,0,0,0,0,0,0,0,0
507,23316153,3770310,539182,72682,9437,1163,120,15,2,2,0,0,0,0,0,0,0,0,0
508,23326805,3761769,537520,72385,9336,1146,116,12,2,0,0,0,0,0,0,0,0,0,0
509,23315589,3769219,540536,73009,9433,1221,124,8,1,0,0,0,0,0,0,0,0,0,0
510,23291000,3785863,546357,74961,9604,1201,121,10,3,1,0,0,0,0,0,0,0,0,0
511,23285458,3790265,547505,74854,9732,1199,119,11,1,1,0,0,0,0,0,0,0,0,0
512,23287727,3788664,547338,74536,9664,1167,132,17,5,0,0,0,0,0,0,0,0,0,0
513,23277816,3795573,549803,74849,9758,1234,172,20,5,2,0,0,0,0,0,0,0,0,0
514,23281309,3793436,548761,74620,9732,1237,148,18,4,0,0,0,0,0,0,0,0,0,0
515,23302787,3776465,544229,74927,9646,1163,128,20,5,0,0,0,0,0,0,0,0,0,0
516,23275041,3797598,549649,75957,9757,1242,114,15,2,0,0,0,0,0,0,0,0,0,0
517,23278281,3796671,548264,74983,9732,1251,132,18,4,2,0,0,0,0,0,0,0,0,0
518,23256372,3810509,554406,76646,10039,1291,146,15,6,2,0,0,0,0,0,0,0,0,0
519,23261959,3806904,553110,76001,10051,1291,155,10,1,0,0,0,0,0,0,0,0,0,0
520,23251725,3814659,555122,76435,10117,1237,156,15,0,0,0,0,0,0,0,0,0,0,0
521,23246002,3818828,556628,76543,10152,1214,145,12,3,0,0,0,0,0,0,0,0,0,0
522,23231611,3829347,559832,77087,10267,1306,161,11,3,0,0,0,0,0,0,0,0,0,0
523,23240938,3822367,557518,77122,10149,1337,152,18,4,0,0,0,0,0,0,0,0,0,0
524,23237289,3825591,558204,76982,10084,1288,152,15,1,0,0,0,0,0,0,0,0,0,0
525,23239153,3824357,557666,76871,10182,1255,144,14,2,0,0,0,0,0,0,0,0,0,0
526,23234299,3827247,559408,76823,10380,1291,160,18,0,0,0,0,0,0,0,0,0,0,0
527,23219997,3835875,563518,78220,10583,1318,159,26,3,0,0,0,0,0,0,0,0,0,0
528,23217270,3838529,564207,77733,10476,1315,160,22,3,0,0,0,0,0,0,0,0,0,0
529,23198086,3851343,568993,79091,10706,1378,171,28,2,0,0,0,0,0,0,0,0,0,0
530,23200406,3849963,568685,78640,10573,1371,163,25,2,0,0,0,0,0,0,0,0,0,0
531,23189050,3859161,570226,79246,10546,1434,177,32,1,0,0,0,0,0,0,0,0,0,0
532,23177162,3865218,574027,80845,10836,1502,187,34,5,0,0,0,0,0,0,0,0,0,0
533,23193383,3853472,570571,79937,10824,1414,209,33,8,0,0,0,0,0,0,0,0,0,0
534,23175425,3866890,573899,81245,10887,1393,169,27,3,0,0,0,0,0,0,0,0,0,0
535,23183563,3862367,571827,79932,10775,1367,166,16,4,0,0,0,0,0,0,0,0,0,0
536,23166575,3874874,575019,80879,10952,1461,147,15,4,0,0,0,0,0,0,0,0,0,0
537,23172990,3869308,574321,80807,10872,1477,155,22,4,0,0,0,0,0,0,0,0,0,0
538,23172380,3870065,574278,80846,10858,1443,151,15,2,0,0,0,0,0,0,0,0,0,0
539,23162362,3877358,577211,80725,10781,1432,134,14,2,0,0,0,0,0,0,0,0,0,0
540,23147523,3886024,581720,82069,11125,1439,150,16,1,0,0,0,0,0,0,0,0,0,0
541,23150407,3884237,580743,81998,11096,1457,154,21,6,0,0,0,0,0,0,0,0,0,0
542,23156072,3881304,578411,81661,11006,1464,172,22,5,0,0,0,0,0,0,0,0,0,0
543,23145946,3887338,582010,82035,11180,1450,161,14,2,0,0,0,0,0,0,0,0,0,0
544,23148520,3885705,580981,82246,11145,1397,154,15,1,0,0,0,0,0,0,0,0,0,0
545,23141222,3890759,582938,82534,11106,1479,163,23,4,0,0,0,0,0,0,0,0,0,0
546,23130801,3898325,585137,83156,11169,1499,150,24,3,0,0,0,0,0,0,0,0,0,0
547,23118178,3906442,588463,84172,11328,1522,191,30,6,0,0,0,0,0,0,0,0,0,0
548,23128591,3900097,585339,83441,11193,1488,191,25,3,0,0,0,0,0,0,0,0,0,0
549,23110560,3912574,589409,84518,11459,1557,193,31,3,0,0,0,0,0,0,0,0,0,0
550,23117635,3908847,587339,83473,11333,1489,194,28,3,0,0,0,0,0,0,0,0,0,0
551,23118684,3907581,587873,83181,11407,1487,181,27,1,0,0,0,0,0,0,0,0,0,0
552,23102042,3919297,591335,84383,11594,1561,230,33,2,0,0,0,0,0,0,0,0,0,0
553,23087878,3928532,594844,85596,11720,1615,229,29,4,2,0,0,0,0,0,0,0,0,0
554,23084038,3931131,596296,85396,11873,1578,207,29,6,0,0,0,0,0,0,0,0,0,0
555,23091292,3926279,594220,85146,11759,1601,196,25,7,0,0,0,0,0,0,0,0,0,0
556,23088978,3928152,595113,84965,11579,1572,178,23,4,0,0,0,0,0,0,0,0,0,0
557,23074732,3936534,599354,86095,12051,1621,203,19,2,1,0,0,0,0,0,0,0,0,0
558,23054792,3952759,602042,86763,12310,1636,212,24,4,2,0,0,0,0,0,0,0,0,0
559,23074143,3938047,598287,86391,12012,1563,199,28,3,1,0,0,0,0,0,0,0,0,0
560,23074568,3936406,599384,86351,12055,1622,209,24,4,1,0,0,0,0,0,0,0,0,0
561,23056184,3949286,603575,87594,12271,1605,214,23,2,1,0,0,0,0,0,0,0,0,0
562,23061832,3945319,602147,87442,12140,1649,215,24,0,0,0,0,0,0,0,0,0,0,0
563,23058490,3948444,602330,87517,12205,1585,216,22,1,0,0,0,0,0,0,0,0,0,0
564,23050913,3954055,603897,87689,12268,1681,205,22,0,0,0,0,0,0,0,0,0,0,0
565,23042817,3959139,606281,88238,12470,1651,200,33,0,0,0,0,0,0,0,0,0,0,0
566,23048745,3954594,605080,87939,12534,1650,198,29,1,1,0,0,0,0,0,0,0,0,0
567,23047774,3956736,604724,87553,12225,1632,177,28,1,0,0,0,0,0,0,0,0,0,0
568,23028033,3969124,610433,88941,12463,1649,215,43,7,0,0,0,0,0,0,0,0,0,0
569,23034599,3964308,609414,88215,12465,1700,200,28,5,0,0,0,0,0,0,0,0,0,0
570,23021649,3973111,612170,89502,12547,1720,206,25,3,0,0,0,0,0,0,0,0,0,0
571,23013122,3980389,613180,89601,12721,1673,190,21,4,0,0,0,0,0,0,0,0,0,0
572,22994518,3992340,618594,90722,12802,1785,224,25,3,0,0,0,0,0,0,0,0,0,0
573,23004495,3984970,616485,90354,12666,1766,200,24,2,0,0,0,0,0,0,0,0,0,0
574,23000880,3987347,617595,90410,12858,1774,215,33,3,0,0,0,0,0,0,0,0,0,0
575,22998273,3989881,617616,90466,12746,1800,231,44,6,0,0,0,0,0,0,0,0,0,0
576,23012391,3976162,617284,90610,12680,1744,224,31,3,0,0,0,0,0,0,0,0,0,0
577,22991371,3994261,619429,91007,12901,1872,236,30,1,0,0,0,0,0,0,0,0,0,0
578,22997387,3990891,617428,90684,12679,1790,212,27,1,0,0,0,0,0,0,0,0,0,0
579,22988395,3997340,619614,90947,12864,1786,225,31,1,0,0,0,0,0,0,0,0,0,0
580,22989207,3995347,620319,91163,12973,1857,239,25,2,0,0,0,0,0,0,0,0,0,0
581,22984620,3999980,620649,91024,12850,1799,239,40,1,0,0,0,0,0,0,0,0,0,0
582,22967952,4010107,625620,92234,13189,1796,238,36,5,0,0,0,0,0,0,0,0,0,0
583,22962508,4015734,625565,92136,13125,1851,261,45,1,0,0,0,0,0,0,0,0,0,0
584,22955767,4019188,627903,93106,13278,1733,238,35,3,0,0,0,0,0,0,0,0,0,0
585,22941276,4029000,631740,93853,13429,1770,235,29,2,0,0,0,0,0,0,0,0,0,0
586,22928174,4037568,635087,94907,13507,1784,236,23,4,0,0,0,0,0,0,0,0,0,0
587,22929989,4035072,635726,94901,13575,1819,253,24,2,0,0,0,0,0,0,0,0,0,0
588,22929670,4036459,634883,94680,13526,1865,252,28,2,0,0,0,0,0,0,0,0,0,0
589,22925127,4038995,636824,94696,13539,1897,248,38,6,1,0,0,0,0,0,0,0,0,0
590,22924661,4039464,636902,94729,13474,1902,233,23,4,0,0,0,0,0,0,0,0,0,0
591,22935968,4031173,634172,94555,13461,1893,231,22,2,0,0,0,0,0,0,0,0,0,0
592,22934285,4033884,633679,94253,13357,1805,213,28,5,0,0,0,0,0,0,0,0,0,0
593,22927468,4038636,635130,94655,13499,1850,235,28,6,0,0,0,0,0,0,0,0,0,0
594,22936653,4031831,632917,94464,13481,1904,254,22,4,0,0,0,0,0,0,0,0,0,0
595,22917274,4045298,637520,95541,13674,1918,255,32,3,0,0,0,0,0,0,0,0,0,0
596,22916068,4047181,637197,95281,13665,1877,260,39,1,0,0,0,0,0,0,0,0,0,0
597,22908410,4053556,638387,95331,13754,1867,259,40,0,0,0,0,0,0,0,0,0,0,0
